"gutenberg_id" "text"
110 "“How? Not fine lady enough?”"
110 ""
110 "“Yes—something like that,” murmured she. “Your friends would scorn me.”"
110 ""
110 "“Indeed, you mistake them—my father and mother. As for my brothers, I"
110 "don’t care—” He clasped his fingers behind her back to keep her from"
110 "slipping away. “Now—you did not mean it, sweet?—I am sure you did not!"
110 "You have made me so restless that I cannot read, or play, or do"
110 "anything. I am in no hurry, Tess, but I want to know—to hear from your"
110 "own warm lips—that you will some day be mine—any time you may choose;"
110 "but some day?”"
110 ""
110 "She could only shake her head and look away from him."
110 ""
110 "Clare regarded her attentively, conned the characters of her face as if"
110 "they had been hieroglyphics. The denial seemed real."
110 ""
110 "“Then I ought not to hold you in this way—ought I? I have no right to"
110 "you—no right to seek out where you are, or walk with you! Honestly,"
110 "Tess, do you love any other man?”"
110 ""
110 "“How can you ask?” she said, with continued self-suppression."
110 ""
110 "“I almost know that you do not. But then, why do you repulse me?”"
110 ""
110 "“I don’t repulse you. I like you to—tell me you love me; and you may"
110 "always tell me so as you go about with me—and never offend me.”"
110 ""
110 "“But you will not accept me as a husband?”"
110 ""
110 "“Ah—that’s different—it is for your good, indeed, my dearest! O,"
110 "believe me, it is only for your sake! I don’t like to give myself the"
110 "great happiness o’ promising to be yours in that way—because—because I"
110 "am _sure_ I ought not to do it.”"
110 ""
110 "“But you will make me happy!”"
110 ""
110 "“Ah—you think so, but you don’t know!”"
110 ""
110 "At such times as this, apprehending the grounds of her refusal to be"
110 "her modest sense of incompetence in matters social and polite, he would"
110 "say that she was wonderfully well-informed and versatile—which was"
110 "certainly true, her natural quickness and her admiration for him having"
110 "led her to pick up his vocabulary, his accent, and fragments of his"
110 "knowledge, to a surprising extent. After these tender contests and her"
110 "victory she would go away by herself under the remotest cow, if at"
110 "milking-time, or into the sedge or into her room, if at a leisure"
110 "interval, and mourn silently, not a minute after an apparently"
110 "phlegmatic negative."
110 ""
110 "The struggle was so fearful; her own heart was so strongly on the side"
110 "of his—two ardent hearts against one poor little conscience—that she"
110 "tried to fortify her resolution by every means in her power. She had"
110 "come to Talbothays with a made-up mind. On no account could she agree"
110 "to a step which might afterwards cause bitter rueing to her husband for"
110 "his blindness in wedding her. And she held that what her conscience had"
110 "decided for her when her mind was unbiassed ought not to be overruled"
110 "now."
110 ""
110 "“Why don’t somebody tell him all about me?” she said. “It was only"
110 "forty miles off—why hasn’t it reached here? Somebody must know!”"
110 ""
110 "Yet nobody seemed to know; nobody told him."
110 ""
110 "For two or three days no more was said. She guessed from the sad"
110 "countenances of her chamber companions that they regarded her not only"
110 "as the favourite, but as the chosen; but they could see for themselves"
110 "that she did not put herself in his way."
110 ""
110 "Tess had never before known a time in which the thread of her life was"
110 "so distinctly twisted of two strands, positive pleasure and positive"
110 "pain. At the next cheese-making the pair were again left alone"
110 "together. The dairyman himself had been lending a hand; but Mr Crick,"
110 "as well as his wife, seemed latterly to have acquired a suspicion of"
110 "mutual interest between these two; though they walked so circumspectly"
110 "that suspicion was but of the faintest. Anyhow, the dairyman left them"
110 "to themselves."
110 ""
110 "They were breaking up the masses of curd before putting them into the"
110 "vats. The operation resembled the act of crumbling bread on a large"
110 "scale; and amid the immaculate whiteness of the curds Tess"
110 "Durbeyfield’s hands showed themselves of the pinkness of the rose."
110 "Angel, who was filling the vats with his handful, suddenly ceased, and"
110 "laid his hands flat upon hers. Her sleeves were rolled far above the"
110 "elbow, and bending lower he kissed the inside vein of her soft arm."
110 ""
110 "Although the early September weather was sultry, her arm, from her"
110 "dabbling in the curds, was as cold and damp to his mouth as a"
110 "new-gathered mushroom, and tasted of the whey. But she was such a sheaf"
110 "of susceptibilities that her pulse was accelerated by the touch, her"
110 "blood driven to her finger-ends, and the cool arms flushed hot. Then,"
110 "as though her heart had said, “Is coyness longer necessary? Truth is"
110 "truth between man and woman, as between man and man,” she lifted her"
110 "eyes and they beamed devotedly into his, as her lip rose in a tender"
110 "half-smile."
110 ""
110 "“Do you know why I did that, Tess?” he said."
110 ""
110 "“Because you love me very much!”"
110 ""
110 "“Yes, and as a preliminary to a new entreaty.”"
110 ""
110 "“Not _again_!”"
110 ""
110 "She looked a sudden fear that her resistance might break down under her"
110 "own desire."
110 ""
110 "“O, Tessy!” he went on, “I _cannot_ think why you are so tantalizing."
110 "Why do you disappoint me so? You seem almost like a coquette, upon my"
110 "life you do—a coquette of the first urban water! They blow hot and blow"
110 "cold, just as you do, and it is the very last sort of thing to expect"
110 "to find in a retreat like Talbothays.... And yet, dearest,” he quickly"
110 "added, observing how the remark had cut her, “I know you to be the most"
110 "honest, spotless creature that ever lived. So how can I suppose you a"
110 "flirt? Tess, why don’t you like the idea of being my wife, if you love"
110 "me as you seem to do?”"
110 ""
110 "“I have never said I don’t like the idea, and I never could say it;"
110 "because—it isn’t true!”"
110 ""
110 "The stress now getting beyond endurance, her lip quivered, and she was"
110 "obliged to go away. Clare was so pained and perplexed that he ran after"
110 "and caught her in the passage."
110 ""
110 "“Tell me, tell me!” he said, passionately clasping her, in"
110 "forgetfulness of his curdy hands: “do tell me that you won’t belong to"
110 "anybody but me!”"
110 ""
110 "“I will, I will tell you!” she exclaimed. “And I will give you a"
110 "complete answer, if you will let me go now. I will tell you my"
110 "experiences—all about myself—all!”"
110 ""
110 "“Your experiences, dear; yes, certainly; any number.” He expressed"
110 "assent in loving satire, looking into her face. “My Tess, no doubt,"
110 "almost as many experiences as that wild convolvulus out there on the"
110 "garden hedge, that opened itself this morning for the first time. Tell"
